experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,random,Universal,random,5,20,72,114,greedy_phase1,100,100,100,0.0,0.999999999999992,False,0.0009999275207519531
10,random,Universal,random,5,20,72,114,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999925,False,0.007033586502075195
10,random,Universal,random,5,20,72,114,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999925,False,0.058344125747680664
10,random,Universal,random,5,20,73,115,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.0015501976013183594
10,random,Universal,random,5,20,73,115,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999991,False,0.011357545852661133
10,random,Universal,random,5,20,73,115,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999991,False,0.04899191856384277
10,random,Universal,random,5,20,74,116,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.0019273757934570312
10,random,Universal,random,5,20,74,116,commutation_phase2,100,100,100,0.0,0.9999999999999936,False,0.003988504409790039
10,random,Universal,random,5,20,74,116,hybrid_phase1_2,100,100,100,0.0,0.9999999999999936,False,0.0646209716796875
10,random,Universal,random,5,20,75,117,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.002000570297241211
10,random,Universal,random,5,20,75,117,commutation_phase2,100,100,100,0.0,0.9999999999999931,False,0.0049855709075927734
