experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,35,407,407,0.0,1.0000000000000062,exact,True,0.00599980354309082,370,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,35,407,395,0.029484029484029506,1.0000000000000062,exact,True,0.04580855369567871,370,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,35,407,32,0.9213759213759214,1.0,exact,True,0.2079319953918457,370,1,0.0,0.0,0.0,0.0,69.0,214.0,141.0,7945.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,35,412,412,0.0,1.0000000000000098,exact,True,0.003997325897216797,470,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,35,412,410,0.004854368932038833,1.0000000000000098,exact,True,0.026108741760253906,470,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,35,412,33,0.9199029126213593,1.0000000000000013,exact,True,0.19940519332885742,470,2,0.0,0.0,0.0,0.0,76.0,193.0,116.0,7743.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,50,544,544,0.0,1.000000000000011,exact,True,0.0049817562103271484,285,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,50,544,524,0.03676470588235292,1.000000000000011,exact,True,0.10266828536987305,285,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,50,544,26,0.9522058823529411,1.000000000000004,exact,True,0.3103342056274414,285,0,0.0,2.0,0.0,0.0,104.0,272.0,120.0,11141.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,50,549,549,0.0,1.000000000000011,exact,True,0.005509614944458008,385,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,50,549,531,0.032786885245901676,1.000000000000011,exact,True,0.06846928596496582,385,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,50,549,24,0.9562841530054644,1.0000000000000036,exact,True,0.2802271842956543,385,1,0.0,2.0,0.0,0.0,98.0,282.0,122.0,10890.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,50,552,552,0.0,1.0000000000000098,exact,True,0.004994630813598633,485,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,50,552,530,0.03985507246376807,1.0000000000000098,exact,True,0.10425496101379395,485,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,50,552,28,0.9492753623188406,1.0000000000000027,exact,True,0.29035234451293945,485,2,0.0,1.0,0.0,0.0,101.0,289.0,113.0,11081.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,10,10,20,255,255,0.0,1.0,sampled200,True,0.0021419525146484375,265,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,10,10,20,255,249,0.02352941176470591,1.0,sampled200,True,0.0269930362701416,265,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,10,10,20,255,36,0.8588235294117648,0.9999999999999973,sampled200,True,0.12790417671203613,265,0,0.0,0.0,0.0,0.0,41.0,124.0,135.0,4720.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,10,10,20,259,259,0.0,1.0,sampled200,True,0.002673625946044922,365,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,10,10,20,259,255,0.015444015444015413,1.0,sampled200,True,0.012047052383422852,365,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,10,10,20,259,30,0.8841698841698842,0.9999999999999976,sampled200,True,0.12907886505126953,365,1,0.0,1.0,0.0,0.0,39.0,133.0,149.0,4662.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,10,10,20,269,269,0.0,1.0,sampled200,True,0.0024864673614501953,465,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,10,10,20,269,261,0.029739776951672847,0.9999999999999979,sampled200,True,0.01908731460571289,465,2,,,,,,,,
