budget_seconds,circuit_family,circuit_id,common_basis_gate_reduction_pct,design_manifest_sha256,exact_fidelity,input_circuit_sha256,listing_model,optimized_common_basis_gate_count,optimizer_runtime_seconds,original_common_basis_gate_count,output_circuit_sha256,peak_rss_mb,primary_pair_orientation,protocol_sha256,rule_set,run_id,run_order,status,template_enabled,trace,valid_equivalent_output,wall_seconds_end_to_end,window_gates
120,Oracle,bv_3,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999974,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,LBL,28.0,0.0035762786865234375,28.0,40b60afe3350952c509866b43d60498f49ba1aa79a542002ce7b490833351a1d,143.10546875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,92a2ea10c56b40c691a1688ff279ebf57e5e43703af203d5b0502807efd42498,25,success,False,"[{'cz_conversions': 0, 'gate_count': 12, 'h_reorders': 10, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.5496187999997346,4
1,IQP,iqp_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,dce7762d954de1250538ce0ef1982983332ffbdb47daa6e5f864c86712de8393,RANDOM_TOPOLOGICAL,,,,,81.140625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,80ec3db63a3908bca8caf4b518eb834b953d2f24fe9692b3f6f98dbcccc43a46,26,timeout,,[],False,1.042176599999948,16
1,Adder,adder_3,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,WCL,,,,,68.828125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,f65a72b49f260b52dd0cdf0c1a12889e9eda123ea43e850298bca5cc5420b9f7,27,timeout,,[],False,1.0502146999970137,16
1,Grover,grover_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,9622962052cfcefe2e8d5fcff75c437ddc1262dc21b471fdc6bd179d3b83f28b,RANDOM_TOPOLOGICAL,,,,,74.66796875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,ec24f70b4676a8fb60fafe27565086dd9ea8e31892faa2be6265596d59b10df2,28,timeout,,[],False,1.0438430000031076,4
10,SurfaceCode,surface_code_7,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,52fa838edc0ec27d2776b0f16823e23c9dd0d9fcbc80dde3c63633de21d71851,WCL,13.0,0.0,13.0,52fa838edc0ec27d2776b0f16823e23c9dd0d9fcbc80dde3c63633de21d71851,143.12109375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,0508123ac704a8c99f0956a41262e68de1282c126e44c8c6042573ed162decf6,29,success,False,"[{'cz_conversions': 0, 'gate_count': 9, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.285022200001549,16
30,RandomClifford,clifford_8,44.339622641509436,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,b23d5b47568d035621cb80cca02e66ed29fa44d2e21a148d6383023cfd01a848,LBL,59.0,0.01902294158935547,106.0,4357e16762d541bf1c416a68c5ec853284faf5b4281116ca1a73f5be8db4028e,142.73046875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,4ce6f9f5dcac8a556415dd347a8d0f690bbd919d337fd81d8e1f458bba10f9df,30,success,True,"[{'cz_conversions': 0, 'gate_count': 34, 'h_reorders': 30, 'hh_cancellations': 5, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 211, 'phase_merges': 12, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 31, 'h_reorders': 12, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 1, 'mcz_conversions': 0, 'pair_gathers': 31, 'phase_merges': 1, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 31, 'h_reorders': 4, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.3119627999985823,64
1,QuantumWalk,qwalk_7,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,6194c79c6876f931fd4dd2e105ee631824a9635fa4fec3f8ff6e7642655610e8,RANDOM_TOPOLOGICAL,,,,,98.2578125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,8a3a6bbb52d0b35a24bc536901cf0752dd386891a92505fa1d0d5db76dc2892d,31,timeout,,[],False,1.0391963000001851,16
120,UCCSD_inspired,uccsd_4,13.157894736842103,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,RANDOM_TOPOLOGICAL,66.0,0.004012107849121094,76.0,020823b447f7fff3c3870cec44266f2b80d456788c0e6cf6259bbe6677912ff2,143.234375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,c7acf6e8c76ce49d9183b320c371463ca6042d0e42acce97bbb079e3e48e76a9,32,success,False,"[{'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 2, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.2683498000005784,16
120,SurfaceCode,surface_code_5,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999996,9a6752a986b7de67a2977ce77e0634b35bfc7e4d5a12d7062bff9e2c4b218176,LBL,12.0,0.002079010009765625,12.0,9a6752a986b7de67a2977ce77e0634b35bfc7e4d5a12d7062bff9e2c4b218176,143.0703125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,f6346bf77ebcd845c980075d5f7ed49e1c2c35488d44599b78fe9b49c27dce69,33,success,False,"[{'cz_conversions': 0, 'gate_count': 8, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.087051300000894,64
10,QuantumWalk,qwalk_7,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,9b819e13eadb54421cd96fd869adb2ed0aa6de9853a854066e3d928117142acf,LBL,,,,,106.16796875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,0b710a4465fa20ca26fd64b070ba69ceea5f53eafdcea0262fe3c13a585bc38a,34,timeout,,[],False,10.052439999999478,4
120,RandomClifford,clifford_8,68.0327868852459,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,ccdc8f9f8df42bd9ba725c7a01cb969824ddf0f3041bb56bc2f91791a8b9db06,RANDOM_TOPOLOGICAL,39.0,0.009758234024047852,122.0,c1dd75baf448131fab76237559a9c3e4c10c6c76ded98709a18e101bc5c165fa,142.8515625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,ac68df5a4d28d67757354f57ec2044b484a58a51bef9ded172b4cbef631eba2a,35,success,False,"[{'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 6, 'hh_cancellations': 12, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 175, 'phase_merges': 7, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 23, 'h_reorders': 13, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 35, 'phase_merges': 3, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 23, 'h_reorders': 2, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.183271199999581,64
10,Oracle,bv_7,94.11764705882352,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999984,c80dc910531d98ab04912a54ca6e6cff211f9569ba484ea14b21a9fcde6bec0c,RANDOM_TOPOLOGICAL,3.0,0.0010323524475097656,51.0,9d0c11ae90c08f43efb3407953b4ad849e94c9f863157c90c79a187d87a74f9d,143.0234375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,d2a264e7e98fed82320b98b1882062d1b2dbe63ff368d2f758ea02c9ed78c105,36,success,True,"[{'cz_conversions': 2, 'gate_count': 3, 'h_reorders': 2, 'hh_cancellations': 6, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 2, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 3, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.126725500002067,64
120,Oracle,bv_8,9.523809523809524,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999971,d3b5ace1ffcfa1395fa7475de82da131003d95cdf3358f349d791df72f45b4ae,WCL,57.0,0.005703926086425781,63.0,52a21d2525d264326da1f4de3c5c4713b063823beade932c461e67f2bbc68f3f,143.046875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,9a04c5c233928f4b3a1010777b50eccd81743075908f6a326abd00d030ddee22,37,success,False,"[{'cz_conversions': 0, 'gate_count': 25, 'h_reorders': 38, 'hh_cancellations': 1, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 25, 'h_reorders': 18, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.371497799998906,16
1,Oracle,bv_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,aba6140f6f41bb9a15bf0b99954920f2f59a73deff2d6fea22ba7c52a34ffc96,LBL,,,,,106.0625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,ea7bd6d10d7d4af3a0841572dd5147ea8792cbc93991995fbabc46959b60cd98,38,timeout,,[],False,1.0270645000018703,4
10,IQP,iqp_8,47.82608695652174,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999982,0ea94971bc42ea5f21350b8ee791f5ddd3a86cabd0502a4f2ecd331789793740,RANDOM_TOPOLOGICAL,84.0,0.007755756378173828,161.0,e48ecf53b7a745f4a5217f2017d6c804872ffc2ee83ff323a28e3b7c19d60c61,143.1953125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,78efa3ae3b1e585a0c6f8de00189e3aada1ec41d74c425167e03eb71ae0bc106,39,success,True,"[{'cz_conversions': 0, 'gate_count': 29, 'h_reorders': 22, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 5, 'mcz_conversions': 0, 'pair_gathers': 95, 'phase_merges': 5, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 28, 'h_reorders': 17, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 12, 'phase_merges': 1, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 28, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.373460200000409,16
10,UCCSD_inspired,uccsd_8,25.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999987,ad24aca845e266cfd8d2120a528eaaa1b8189e8618686a63cc593efe3ae9c728,LBL,180.0,0.02056574821472168,240.0,42b1af091f2068ca90cb63c81f6afa4516192430835c61d599ff3e449d1200d1,143.1328125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,729ce62367c26202af8a16033020065ae63fadb3c85bd86d3bc520778542e8f9,40,success,True,"[{'cz_conversions': 0, 'gate_count': 68, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 78, 'phase_merges': 12, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 68, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.358661400001438,16
10,HardwareEfficient,hardware_eff_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999993,faa92b4b8c5dc1e1c3f300c4914c715114a30697cd05ffab2f7353daa84168d5,WCL,82.0,0.007622480392456055,82.0,fb3c3b59fa23ab95f4ec3f9fd52a419e2a13f5e6f39e12c9dfc516315339f03f,143.6171875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,2e9daa39cd6d47dd02d90372135fe87450afa929edcf12ce2bf1ffbfe838fbc0,41,success,False,"[{'cz_conversions': 0, 'gate_count': 34, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.100191800000175,16
10,Grover,grover_6,4.040404040404044,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999761,41691b11f094e6d0a2948bdb40851a9dc8a1792a04c3badae293f622ddbf18c3,RANDOM_TOPOLOGICAL,570.0,0.09145855903625488,594.0,a6d0235f3ad352134734189f0c1c6e450629c617e5cae3338d169402151a273d,143.11328125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,8e7f56180f5fa274e1490aa874fbc6524c6f134f99040fcda4490af50c1e6dee,42,success,False,"[{'cz_conversions': 0, 'gate_count': 448, 'h_reorders': 20, 'hh_cancellations': 4, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 10, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 448, 'h_reorders': 8, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.320709600000555,16
10,Grover,grover_4,18.75,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.999999999999995,dd0bd9d601309ab2409129880f851b4a0aa922f7e24924a06c30ef6874a5a00b,RANDOM_TOPOLOGICAL,104.0,0.016808748245239258,128.0,289ba5ffccba9445482c03aee873e06e70350a98e4351a7d3b68d15d4e16c909,142.765625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,5f6f038d43218eae6077677372c2197b9cce9fbb13fe86aee7b991270db4dd09,43,success,False,"[{'cz_conversions': 0, 'gate_count': 80, 'h_reorders': 4, 'hh_cancellations': 4, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 2, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 80, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.477782099998876,4
1,HardwareEfficient,hardware_eff_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,ca837fd5027f82056681081774fff9507cfd1c727e71867d93a552ff2a4cdc99,LBL,,,,,101.03515625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,911d846bd8c82b4b34de7001e2c095282b82eba2e728008c0e8ec0cbd1215e3f,44,timeout,,[],False,1.0516400000014983,4
1,VQE,vqe_twolocal_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,db73dc3dec7c024cc43e6fa9f7009bc8675da1af254d45987392008ad0a477b4,WCL,,,,,93.23828125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,062d7c7b15ef6b277fd0bfade31f364cd6b96b61463e24ba78642af457ea7979,45,timeout,,[],False,1.0510226000005787,16
30,SurfaceCode,surface_code_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,e4bc9db5147e3cf352a2b34eb199daa122ba5549fa5d7b3f3f678a4af97036f6,WCL,15.0,0.008349895477294922,15.0,e4bc9db5147e3cf352a2b34eb199daa122ba5549fa5d7b3f3f678a4af97036f6,143.17578125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,f5a813df2649702fa6a0d5e318848f1ed1af4bda3d2013ef14cbe45e8140ab85,46,success,True,"[{'cz_conversions': 0, 'gate_count': 11, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4009636000009777,16
1,Oracle,bv_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,f9d16c2d718e8feb24e5f21b7bc25db092d80ca773e1eeec21eebaf6cdf07b81,WCL,,,,,110.0546875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,29e8646aa0c280f41cf8551e4bf2965a52c0bd4c2692be36b63110077cb68e7d,47,timeout,,[],False,1.0489276999978756,64
120,UCCSD_inspired,uccsd_6,18.518518518518523,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,e1e87948c1add56cf7276d71868a09a47fa9a3c181b86099ca4c0991612b1e44,WCL,132.0,0.02816152572631836,162.0,3ad5b647b9de44e00d7fb83cedbe626a926d189fac15f6b73d42f65b0a87f399,142.89453125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,dcc63e5072dc8cc77c9dc444599065b6f40d58744845043b7f0d362812ae870a,48,success,False,"[{'cz_conversions': 0, 'gate_count': 52, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 6, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 52, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.2697399999997288,64
30,QAOA,qaoa_line_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000027,4f0c8b34713d2fca63f5142fe0549056f4fe97f079b14a9139a45918778858fe,WCL,160.0,0.001004934310913086,160.0,4f0c8b34713d2fca63f5142fe0549056f4fe97f079b14a9139a45918778858fe,143.24609375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,c0ab1f0c5c6d1f4911bd5f255cbf555454c53215910cbd377b01a7fcdfd9ff4e,49,success,False,"[{'cz_conversions': 0, 'gate_count': 48, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.093339200000628,64
10,UCCSD_inspired,uccsd_6,20.408163265306122,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999987,c89d31d25881b4b5dd8323251c36c8c21866d3fa920f89cfd20f0916925d98ed,RANDOM_TOPOLOGICAL,117.0,0.010016918182373047,147.0,58df0d1cd06f12e77dfa5ec0d740f433cfe1be974e53bd4ec1ed5d649862244c,143.2109375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,554324b8530c42476f20d6334da6dc34328f08ea3a5927549f279c937183b44b,50,success,True,"[{'cz_conversions': 0, 'gate_count': 45, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 11, 'phase_merges': 6, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 45, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0831186000032176,64
30,IQP,iqp_6,24.32432432432432,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999991,337a3eaa7a1c3a0e02cc2a645e6f2877a665d33c46c1b9ffe66b69734d333bd6,LBL,56.0,0.0041048526763916016,74.0,e10bb5818a607c067cdc98517929ce8d51740fdcbabbf171ad28c1082a3c62cc,143.046875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,873b7588e1733ebd4fdb335ab89b73fd69e080aada5240aa8c2791c2b2b27240,51,success,True,"[{'cz_conversions': 0, 'gate_count': 20, 'h_reorders': 22, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 1, 'mcz_conversions': 0, 'pair_gathers': 19, 'phase_merges': 4, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 20, 'h_reorders': 2, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0855825999969966,16
120,QAOA,qaoa_line_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000024,27de95acc938a43758948985fc9dc86e4a392285121eaca84e3a9c40bceb4e31,LBL,102.0,0.004138469696044922,102.0,27de95acc938a43758948985fc9dc86e4a392285121eaca84e3a9c40bceb4e31,142.8515625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,236b04467d26c176e402ce3d0cf252a40283c925a077e6ece2ea8f91b9237988,52,success,False,"[{'cz_conversions': 0, 'gate_count': 30, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.0940555000015593,4
120,HaarRandom,haar_4,0.29112081513827937,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999938,5f481c17ba4296b0a33c041b7470ec4748e61766c334712778a0ff41f81805da,LBL,685.0,0.04275226593017578,687.0,c78737d874e0f0dcbe8245421d8f9ef8f88c6dcb00e1d940fbdaa492fd5e309f,143.0,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,dc4cd46d331815b1269149f139e33c168b4e3e087f3e0c9e02bc4619ddea86a7,53,success,False,"[{'cz_conversions': 0, 'gate_count': 273, 'h_reorders': 28, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 17, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 273, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.416753499997867,16
10,RandomClifford,clifford_6,40.98360655737705,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999998,74e97e3e91fec3c194d338dbf07fe463abbee30e6ec302a429dd67d4ec2a8b92,WCL,36.0,0.00200653076171875,61.0,82247f39ccf22f73e6d930a5bd9e36fc8b6011c9b74db36cd5768230db839c2f,142.7890625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,bb7ccbcc1da1df4798f7293fc2efa5c10ba00193e89a747208858de0e62c29bc,54,success,False,"[{'cz_conversions': 0, 'gate_count': 20, 'h_reorders': 6, 'hh_cancellations': 1, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 15, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 20, 'h_reorders': 4, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4032616000004055,4
1,QAOA,qaoa_line_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,edd5a22e6ec1e0d26a85c6c718e1e94836f192ceab2dbfb5f4d8a6786339dd0d,LBL,,,,,89.48828125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,783c6dff77bf59cb2bde0841026c331c737db7bdb878eba5861070bd2a4cea07,55,timeout,,[],False,1.026844500000152,64
